CountryName,CountryISO3,Year,MetricName,Value,DataType,Source
Togo,TGO,2024,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Togo,TGO,2025,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Togo,TGO,2019,StartupEcosystemRank_GlobalScore,66.9,Estimate,GSMA Est
Togo,TGO,2020,StartupEcosystemRank_GlobalScore,NA,NA,NA
Togo,TGO,2021,StartupEcosystemRank_GlobalScore,NA,NA,NA
Togo,TGO,2022,StartupEcosystemRank_GlobalScore,20.0,Estimate,GSMA Est
Togo,TGO,2023,StartupEcosystemRank_GlobalScore,NA,NA,NA
Togo,TGO,2024,StartupEcosystemRank_GlobalScore,NA,NA,NA
Togo,TGO,2025,StartupEcosystemRank_GlobalScore,NA,NA,NA
Togo,TGO,2019,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Togo,TGO,2020,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Togo,TGO,2021,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Togo,TGO,2022,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Togo,TGO,2023,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Togo,TGO,2024,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Togo,TGO,2025,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Togo,TGO,2019,AIMarketSize_USD_Millions_Est,NA,NA,NA
Togo,TGO,2020,AIMarketSize_USD_Millions_Est,NA,NA,NA
Togo,TGO,2021,AIMarketSize_USD_Millions_Est,NA,NA,NA
Togo,TGO,2022,AIMarketSize_USD_Millions_Est,NA,NA,NA
Togo,TGO,2023,AIMarketSize_USD_Millions_Est,NA,NA,NA
Togo,TGO,2024,AIMarketSize_USD_Millions_Est,NA,NA,NA
Togo,TGO,2025,AIMarketSize_USD_Millions_Est,NA,NA,NA
Togo,TGO,2019,NationalAIStrategy_Status,NA,NA,NA
Togo,TGO,2020,NationalAIStrategy_Status,NA,NA,NA
Togo,TGO,2021,NationalAIStrategy_Status,NA,NA,NA
Togo,TGO,2022,NationalAIStrategy_Status,NA,NA,NA
Togo,TGO,2023,NationalAIStrategy_Status,NA,NA,NA
Togo,TGO,2024,NationalAIStrategy_Status,NA,NA,NA
Togo,TGO,2025,NationalAIStrategy_Status,NA,NA,NA
Togo,TGO,2019,AIPolicy_MaturityScore,NA,NA,NA
Togo,TGO,2020,AIPolicy_MaturityScore,NA,NA,NA
Togo,TGO,2021,AIPolicy_MaturityScore,NA,NA,NA
Togo,TGO,2022,AIPolicy_MaturityScore,NA,NA,NA
Togo,TGO,2023,AIPolicy_MaturityScore,NA,NA,NA
Togo,TGO,2024,AIPolicy_MaturityScore,NA,NA,NA
Togo,TGO,2025,AIPolicy_MaturityScore,NA,NA,NA
Togo,TGO,2019,DataProtectionLaw_Status,None,Estimate,WB Estimate
Togo,TGO,2020,DataProtectionLaw_Status,NA,NA,NA
Togo,TGO,2021,DataProtectionLaw_Status,NA,NA,NA
Togo,TGO,2022,DataProtectionLaw_Status,Partial,Estimate,WB Estimate
Togo,TGO,2023,DataProtectionLaw_Status,Partial,Estimate,GSMA Est
Togo,TGO,2024,DataProtectionLaw_Status,NA,NA,NA
Togo,TGO,2025,DataProtectionLaw_Status,NA,NA,NA
Togo,TGO,2019,AIRegulation_Status,NA,NA,NA
Togo,TGO,2020,AIRegulation_Status,NA,NA,NA
Togo,TGO,2021,AIRegulation_Status,NA,NA,NA
Togo,TGO,2022,AIRegulation_Status,NA,NA,NA
Togo,TGO,2023,AIRegulation_Status,NA,NA,NA
Togo,TGO,2024,AIRegulation_Status,NA,NA,NA
Togo,TGO,2025,AIRegulation_Status,NA,NA,NA
Togo,TGO,2019,DigitalStrategy_Status,NA,NA,NA
Togo,TGO,2020,DigitalStrategy_Status,NA,NA,NA
Togo,TGO,2021,DigitalStrategy_Status,None,Estimate,GSMA Est
Togo,TGO,2022,DigitalStrategy_Status,NA,NA,NA
Togo,TGO,2023,DigitalStrategy_Status,NA,NA,NA
Togo,TGO,2024,DigitalStrategy_Status,NA,NA,NA
Togo,TGO,2025,DigitalStrategy_Status,NA,NA,NA
Togo,TGO,2019,STEMGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2020,STEMGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2021,STEMGraduates_AnnualEst,26100,Estimate,Internal Estimate
Togo,TGO,2022,STEMGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2023,STEMGraduates_AnnualEst,39950,Estimate,GSMA Est
Togo,TGO,2024,STEMGraduates_AnnualEst,45738,Estimate,GSMA Est
Togo,TGO,2025,STEMGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2019,AIEducationPrograms_CountEst,NA,NA,NA
Togo,TGO,2020,AIEducationPrograms_CountEst,NA,NA,NA
Togo,TGO,2021,AIEducationPrograms_CountEst,NA,NA,NA
Togo,TGO,2022,AIEducationPrograms_CountEst,NA,NA,NA
Togo,TGO,2023,AIEducationPrograms_CountEst,NA,NA,NA
Togo,TGO,2024,AIEducationPrograms_CountEst,NA,NA,NA
Togo,TGO,2025,AIEducationPrograms_CountEst,NA,NA,NA
Togo,TGO,2019,DataScientists_CountEst,NA,NA,NA
Togo,TGO,2020,DataScientists_CountEst,NA,NA,NA
Togo,TGO,2021,DataScientists_CountEst,NA,NA,NA
Togo,TGO,2022,DataScientists_CountEst,NA,NA,NA
Togo,TGO,2023,DataScientists_CountEst,NA,NA,NA
Togo,TGO,2024,DataScientists_CountEst,NA,NA,NA
Togo,TGO,2025,DataScientists_CountEst,NA,NA,NA
Togo,TGO,2019,ICTGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2020,ICTGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2021,ICTGraduates_AnnualEst,3023,Estimate,GSMA Est
Togo,TGO,2022,ICTGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2023,ICTGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2024,ICTGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2025,ICTGraduates_AnnualEst,NA,NA,NA
Togo,TGO,2019,ProgLang_Python_UsagePercentEst,32.65117390746571,Estimate,GSMA Est
Togo,TGO,2020,ProgLang_Python_UsagePercentEst,NA,NA,NA
Togo,TGO,2021,ProgLang_Python_UsagePercentEst,37.89231258207218,Estimate,GSMA Est
Togo,TGO,2022,ProgLang_Python_UsagePercentEst,NA,NA,NA
Togo,TGO,2023,ProgLang_Python_UsagePercentEst,NA,NA,NA
Togo,TGO,2024,ProgLang_Python_UsagePercentEst,NA,NA,NA
Togo,TGO,2025,ProgLang_Python_UsagePercentEst,NA,NA,NA
Togo,TGO,2019,ProgLang_R_UsagePercentEst,NA,NA,NA
Togo,TGO,2020,ProgLang_R_UsagePercentEst,NA,NA,NA
Togo,TGO,2021,ProgLang_R_UsagePercentEst,NA,NA,NA
Togo,TGO,2022,ProgLang_R_UsagePercentEst,NA,NA,NA
Togo,TGO,2023,ProgLang_R_UsagePercentEst,NA,NA,NA
Togo,TGO,2024,ProgLang_R_UsagePercentEst,NA,NA,NA
Togo,TGO,2025,ProgLang_R_UsagePercentEst,NA,NA,NA
Togo,TGO,2019,ProgLang_Java_UsagePercentEst,24.16194457030685,Estimate,Internal Estimate
Togo,TGO,2020,ProgLang_Java_UsagePercentEst,NA,NA,NA
Togo,TGO,2021,ProgLang_Java_UsagePercentEst,NA,NA,NA
Togo,TGO,2022,ProgLang_Java_UsagePercentEst,10.957386292755213,Estimate,Internal Estimate
Togo,TGO,2023,ProgLang_Java_UsagePercentEst,18.39475312242675,Estimate,WB Estimate
Togo,TGO,2024,ProgLang_Java_UsagePercentEst,NA,NA,NA
Togo,TGO,2025,ProgLang_Java_UsagePercentEst,NA,NA,NA
Togo,TGO,2019,ProgLang_JavaScript_UsagePercentEst,40.59841596814225,Estimate,Internal Estimate
Togo,TGO,2020,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Togo,TGO,2021,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Togo,TGO,2022,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Togo,TGO,2023,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Togo,TGO,2024,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Togo,TGO,2025,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Togo,TGO,2019,ProgLang_Other_UsagePercentEst,13.2113379309027,Estimate,Internal Estimate
Togo,TGO,2020,ProgLang_Other_UsagePercentEst,8.06246097468425,Estimate,Internal Estimate
Togo,TGO,2021,ProgLang_Other_UsagePercentEst,18.8419018283098,Estimate,GSMA Est
Togo,TGO,2022,ProgLang_Other_UsagePercentEst,5.5648534024927745,Estimate,GSMA Est
Togo,TGO,2023,ProgLang_Other_UsagePercentEst,14.849853702204289,Estimate,Internal Estimate
Togo,TGO,2024,ProgLang_Other_UsagePercentEst,NA,NA,NA
Togo,TGO,2025,ProgLang_Other_UsagePercentEst,NA,NA,NA
Togo,TGO,2019,AIAwarenessSurvey_PercentAware,NA,NA,NA
Togo,TGO,2020,AIAwarenessSurvey_PercentAware,NA,NA,NA
Togo,TGO,2021,AIAwarenessSurvey_PercentAware,NA,NA,NA
Togo,TGO,2022,AIAwarenessSurvey_PercentAware,53.7,Estimate,Internal Estimate
Togo,TGO,2023,AIAwarenessSurvey_PercentAware,NA,NA,NA
Togo,TGO,2024,AIAwarenessSurvey_PercentAware,NA,NA,NA
Togo,TGO,2025,AIAwarenessSurvey_PercentAware,NA,NA,NA
Togo,TGO,2019,AIPerception_NetSentimentScore,NA,NA,NA
Togo,TGO,2020,AIPerception_NetSentimentScore,NA,NA,NA
Togo,TGO,2021,AIPerception_NetSentimentScore,NA,NA,NA
Togo,TGO,2022,AIPerception_NetSentimentScore,NA,NA,NA
Togo,TGO,2023,AIPerception_NetSentimentScore,39.4,Estimate,WB Estimate
Togo,TGO,2024,AIPerception_NetSentimentScore,NA,NA,NA
Togo,TGO,2025,AIPerception_NetSentimentScore,NA,NA,NA
Togo,TGO,2019,TechnologyAdoption_Index,NA,NA,NA
Togo,TGO,2020,TechnologyAdoption_Index,30.9,Estimate,WB Estimate
Togo,TGO,2021,TechnologyAdoption_Index,NA,NA,NA
Togo,TGO,2022,TechnologyAdoption_Index,NA,NA,NA
Togo,TGO,2023,TechnologyAdoption_Index,43.6,Estimate,GSMA Est
Togo,TGO,2024,TechnologyAdoption_Index,NA,NA,NA
Togo,TGO,2025,TechnologyAdoption_Index,NA,NA,NA
Togo,TGO,2019,AfrobarometerTechTrust_Score,NA,NA,NA
Togo,TGO,2020,AfrobarometerTechTrust_Score,45.8,Estimate,Internal Estimate
Togo,TGO,2021,AfrobarometerTechTrust_Score,NA,NA,NA
Togo,TGO,2022,AfrobarometerTechTrust_Score,17.2,Estimate,Internal Estimate
Togo,TGO,2023,AfrobarometerTechTrust_Score,NA,NA,NA
Togo,TGO,2024,AfrobarometerTechTrust_Score,NA,NA,NA
Togo,TGO,2025,AfrobarometerTechTrust_Score,NA,NA,NA
Togo,TGO,2019,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Togo,TGO,2020,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Togo,TGO,2021,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Togo,TGO,2022,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Togo,TGO,2023,ChatGPTUsage_EstimatedPenetration,11.05,Estimate,GSMA Est
Togo,TGO,2024,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Togo,TGO,2025,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Tunisia,TUN,2019,InternetPenetration_Percent,19.7,Actual,WB Data
Tunisia,TUN,2020,InternetPenetration_Percent,73.8,Actual,ITU Data
Tunisia,TUN,2021,InternetPenetration_Percent,49.3,Actual,ITU Data
Tunisia,TUN,2022,InternetPenetration_Percent,21.2,Actual,WB Data
Tunisia,TUN,2023,InternetPenetration_Percent,84.4,Estimate,WB Estimate
Tunisia,TUN,2024,InternetPenetration_Percent,NA,NA,NA
Tunisia,TUN,2025,InternetPenetration_Percent,NA,NA,NA
Tunisia,TUN,2019,MobilePhoneUsage_SubscriptionsPer100,79.5,Actual,ITU Data
Tunisia,TUN,2020,MobilePhoneUsage_SubscriptionsPer100,121.2,Actual,ITU Data
Tunisia,TUN,2021,MobilePhoneUsage_SubscriptionsPer100,81.9,Estimate,GSMA Est
Tunisia,TUN,2022,MobilePhoneUsage_SubscriptionsPer100,104.3,Estimate,Internal Estimate
Tunisia,TUN,2023,MobilePhoneUsage_SubscriptionsPer100,128.5,Preliminary,NA
Tunisia,TUN,2024,MobilePhoneUsage_SubscriptionsPer100,NA,NA,NA
Tunisia,TUN,2025,MobilePhoneUsage_SubscriptionsPer100,NA,NA,NA
Tunisia,TUN,2019,BroadbandAccess_FixedSubscriptionsPer100,7.5,Estimate,WB Estimate
Tunisia,TUN,2020,BroadbandAccess_FixedSubscriptionsPer100,65.3,Estimate,Internal Estimate
Tunisia,TUN,2021,BroadbandAccess_FixedSubscriptionsPer100,36.6,Estimate,WB Estimate
Tunisia,TUN,2022,BroadbandAccess_FixedSubscriptionsPer100,43.7,Estimate,Internal Estimate
Tunisia,TUN,2023,BroadbandAccess_FixedSubscriptionsPer100,42.1,Estimate,GSMA Est
Tunisia,TUN,2024,BroadbandAccess_FixedSubscriptionsPer100,37.4,Estimate,Internal Estimate
Tunisia,TUN,2025,BroadbandAccess_FixedSubscriptionsPer100,NA,NA,NA
Tunisia,TUN,2019,ElectricityAccess_PercentPopulation,40.0,Actual,WB Data
Tunisia,TUN,2020,ElectricityAccess_PercentPopulation,97.2,Actual,ITU Data
Tunisia,TUN,2021,ElectricityAccess_PercentPopulation,71.7,Actual,Gov Stats
Tunisia,TUN,2022,ElectricityAccess_PercentPopulation,NA,NA,NA
Tunisia,TUN,2023,ElectricityAccess_PercentPopulation,41.3,Estimate,WB Estimate
Tunisia,TUN,2024,ElectricityAccess_PercentPopulation,43.9,Estimate,Internal Estimate
Tunisia,TUN,2025,ElectricityAccess_PercentPopulation,NA,NA,NA
Tunisia,TUN,2019,CloudInfra_Score,40.1,Estimate,Internal Estimate
Tunisia,TUN,2020,CloudInfra_Score,NA,NA,NA
Tunisia,TUN,2021,CloudInfra_Score,NA,NA,NA
Tunisia,TUN,2022,CloudInfra_Score,NA,NA,NA
Tunisia,TUN,2023,CloudInfra_Score,NA,NA,NA
Tunisia,TUN,2024,CloudInfra_Score,31.8,Estimate,GSMA Est
Tunisia,TUN,2025,CloudInfra_Score,NA,NA,NA
Tunisia,TUN,2019,GDPPerCapita_USD_Current,2463,Actual,WB Data
Tunisia,TUN,2020,GDPPerCapita_USD_Current,NA,NA,NA
Tunisia,TUN,2021,GDPPerCapita_USD_Current,814,Estimate,GSMA Est
Tunisia,TUN,2022,GDPPerCapita_USD_Current,NA,NA,NA
Tunisia,TUN,2023,GDPPerCapita_USD_Current,7461,Estimate,GSMA Est
Tunisia,TUN,2024,GDPPerCapita_USD_Current,7676,Estimate,WB Estimate
Tunisia,TUN,2025,GDPPerCapita_USD_Current,2806,Projection/Forecast,IMF Forecast
Tunisia,TUN,2019,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Tunisia,TUN,2020,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Tunisia,TUN,2021,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Tunisia,TUN,2022,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Tunisia,TUN,2023,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Tunisia,TUN,2024,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Tunisia,TUN,2025,AIStartupFunding_USD_Millions_AnnualizedEst,NA,NA,NA
Tunisia,TUN,2019,StartupEcosystemRank_GlobalScore,NA,NA,NA
Tunisia,TUN,2020,StartupEcosystemRank_GlobalScore,NA,NA,NA
Tunisia,TUN,2021,StartupEcosystemRank_GlobalScore,23.3,Estimate,Internal Estimate
Tunisia,TUN,2022,StartupEcosystemRank_GlobalScore,NA,NA,NA
Tunisia,TUN,2023,StartupEcosystemRank_GlobalScore,55.2,Estimate,GSMA Est
Tunisia,TUN,2024,StartupEcosystemRank_GlobalScore,NA,NA,NA
Tunisia,TUN,2025,StartupEcosystemRank_GlobalScore,NA,NA,NA
Tunisia,TUN,2019,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2020,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2021,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2022,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2023,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2024,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2025,TechInvestment2024_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2019,AIMarketSize_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2020,AIMarketSize_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2021,AIMarketSize_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2022,AIMarketSize_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2023,AIMarketSize_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2024,AIMarketSize_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2025,AIMarketSize_USD_Millions_Est,NA,NA,NA
Tunisia,TUN,2019,NationalAIStrategy_Status,NA,NA,NA
Tunisia,TUN,2020,NationalAIStrategy_Status,NA,NA,NA
Tunisia,TUN,2021,NationalAIStrategy_Status,NA,NA,NA
Tunisia,TUN,2022,NationalAIStrategy_Status,NA,NA,NA
Tunisia,TUN,2023,NationalAIStrategy_Status,NA,NA,NA
Tunisia,TUN,2024,NationalAIStrategy_Status,NA,NA,NA
Tunisia,TUN,2025,NationalAIStrategy_Status,NA,NA,NA
Tunisia,TUN,2019,AIPolicy_MaturityScore,NA,NA,NA
Tunisia,TUN,2020,AIPolicy_MaturityScore,NA,NA,NA
Tunisia,TUN,2021,AIPolicy_MaturityScore,NA,NA,NA
Tunisia,TUN,2022,AIPolicy_MaturityScore,NA,NA,NA
Tunisia,TUN,2023,AIPolicy_MaturityScore,NA,NA,NA
Tunisia,TUN,2024,AIPolicy_MaturityScore,NA,NA,NA
Tunisia,TUN,2025,AIPolicy_MaturityScore,NA,NA,NA
Tunisia,TUN,2019,DataProtectionLaw_Status,Partial,Estimate,WB Estimate
Tunisia,TUN,2020,DataProtectionLaw_Status,NA,NA,NA
Tunisia,TUN,2021,DataProtectionLaw_Status,NA,NA,NA
Tunisia,TUN,2022,DataProtectionLaw_Status,Partial,Estimate,GSMA Est
Tunisia,TUN,2023,DataProtectionLaw_Status,Comprehensive/GDPR-like,Estimate,GSMA Est
Tunisia,TUN,2024,DataProtectionLaw_Status,Comprehensive/GDPR-like,Estimate,WB Estimate
Tunisia,TUN,2025,DataProtectionLaw_Status,NA,NA,NA
Tunisia,TUN,2019,AIRegulation_Status,NA,NA,NA
Tunisia,TUN,2020,AIRegulation_Status,NA,NA,NA
Tunisia,TUN,2021,AIRegulation_Status,NA,NA,NA
Tunisia,TUN,2022,AIRegulation_Status,NA,NA,NA
Tunisia,TUN,2023,AIRegulation_Status,NA,NA,NA
Tunisia,TUN,2024,AIRegulation_Status,NA,NA,NA
Tunisia,TUN,2025,AIRegulation_Status,NA,NA,NA
Tunisia,TUN,2019,DigitalStrategy_Status,NA,NA,NA
Tunisia,TUN,2020,DigitalStrategy_Status,Developing,Estimate,Internal Estimate
Tunisia,TUN,2021,DigitalStrategy_Status,NA,NA,NA
Tunisia,TUN,2022,DigitalStrategy_Status,NA,NA,NA
Tunisia,TUN,2023,DigitalStrategy_Status,NA,NA,NA
Tunisia,TUN,2024,DigitalStrategy_Status,NA,NA,NA
Tunisia,TUN,2025,DigitalStrategy_Status,NA,NA,NA
Tunisia,TUN,2019,STEMGraduates_AnnualEst,23889,Estimate,WB Estimate
Tunisia,TUN,2020,STEMGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2021,STEMGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2022,STEMGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2023,STEMGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2024,STEMGraduates_AnnualEst,30281,Estimate,GSMA Est
Tunisia,TUN,2025,STEMGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2019,AIEducationPrograms_CountEst,NA,NA,NA
Tunisia,TUN,2020,AIEducationPrograms_CountEst,NA,NA,NA
Tunisia,TUN,2021,AIEducationPrograms_CountEst,NA,NA,NA
Tunisia,TUN,2022,AIEducationPrograms_CountEst,70,Estimate,Internal Estimate
Tunisia,TUN,2023,AIEducationPrograms_CountEst,NA,NA,NA
Tunisia,TUN,2024,AIEducationPrograms_CountEst,NA,NA,NA
Tunisia,TUN,2025,AIEducationPrograms_CountEst,NA,NA,NA
Tunisia,TUN,2019,DataScientists_CountEst,NA,NA,NA
Tunisia,TUN,2020,DataScientists_CountEst,NA,NA,NA
Tunisia,TUN,2021,DataScientists_CountEst,NA,NA,NA
Tunisia,TUN,2022,DataScientists_CountEst,751,Estimate,WB Estimate
Tunisia,TUN,2023,DataScientists_CountEst,2336,Estimate,Internal Estimate
Tunisia,TUN,2024,DataScientists_CountEst,NA,NA,NA
Tunisia,TUN,2025,DataScientists_CountEst,NA,NA,NA
Tunisia,TUN,2019,ICTGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2020,ICTGraduates_AnnualEst,5718,Estimate,GSMA Est
Tunisia,TUN,2021,ICTGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2022,ICTGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2023,ICTGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2024,ICTGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2025,ICTGraduates_AnnualEst,NA,NA,NA
Tunisia,TUN,2019,ProgLang_Python_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2020,ProgLang_Python_UsagePercentEst,44.3722756114845,Estimate,WB Estimate
Tunisia,TUN,2021,ProgLang_Python_UsagePercentEst,41.01347505758906,Estimate,GSMA Est
Tunisia,TUN,2022,ProgLang_Python_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2023,ProgLang_Python_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2024,ProgLang_Python_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2025,ProgLang_Python_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2019,ProgLang_R_UsagePercentEst,6.667664694808801,Estimate,WB Estimate
Tunisia,TUN,2020,ProgLang_R_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2021,ProgLang_R_UsagePercentEst,11.336740697338946,Estimate,Internal Estimate
Tunisia,TUN,2022,ProgLang_R_UsagePercentEst,7.101715128932201,Estimate,GSMA Est
Tunisia,TUN,2023,ProgLang_R_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2024,ProgLang_R_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2025,ProgLang_R_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2019,ProgLang_Java_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2020,ProgLang_Java_UsagePercentEst,22.20711878549406,Estimate,Internal Estimate
Tunisia,TUN,2021,ProgLang_Java_UsagePercentEst,14.034003118031496,Estimate,WB Estimate
Tunisia,TUN,2022,ProgLang_Java_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2023,ProgLang_Java_UsagePercentEst,16.74424288835282,Estimate,GSMA Est
Tunisia,TUN,2024,ProgLang_Java_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2025,ProgLang_Java_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2019,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2020,ProgLang_JavaScript_UsagePercentEst,33.37465444588531,Estimate,GSMA Est
Tunisia,TUN,2021,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2022,ProgLang_JavaScript_UsagePercentEst,44.12707608072013,Estimate,GSMA Est
Tunisia,TUN,2023,ProgLang_JavaScript_UsagePercentEst,43.53608675016043,Estimate,WB Estimate
Tunisia,TUN,2024,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2025,ProgLang_JavaScript_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2019,ProgLang_Other_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2020,ProgLang_Other_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2021,ProgLang_Other_UsagePercentEst,6.176762328117668,Estimate,Internal Estimate
Tunisia,TUN,2022,ProgLang_Other_UsagePercentEst,15.381295012253151,Estimate,Internal Estimate
Tunisia,TUN,2023,ProgLang_Other_UsagePercentEst,5.231251621365321,Preliminary,NA
Tunisia,TUN,2024,ProgLang_Other_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2025,ProgLang_Other_UsagePercentEst,NA,NA,NA
Tunisia,TUN,2019,AIAwarenessSurvey_PercentAware,NA,NA,NA
Tunisia,TUN,2020,AIAwarenessSurvey_PercentAware,NA,NA,NA
Tunisia,TUN,2021,AIAwarenessSurvey_PercentAware,NA,NA,NA
Tunisia,TUN,2022,AIAwarenessSurvey_PercentAware,NA,NA,NA
Tunisia,TUN,2023,AIAwarenessSurvey_PercentAware,33.2,Estimate,GSMA Est
Tunisia,TUN,2024,AIAwarenessSurvey_PercentAware,NA,NA,NA
Tunisia,TUN,2025,AIAwarenessSurvey_PercentAware,NA,NA,NA
Tunisia,TUN,2019,AIPerception_NetSentimentScore,NA,NA,NA
Tunisia,TUN,2020,AIPerception_NetSentimentScore,10.1,Estimate,GSMA Est
Tunisia,TUN,2021,AIPerception_NetSentimentScore,33.0,Estimate,Internal Estimate
Tunisia,TUN,2022,AIPerception_NetSentimentScore,NA,NA,NA
Tunisia,TUN,2023,AIPerception_NetSentimentScore,17.4,Estimate,WB Estimate
Tunisia,TUN,2024,AIPerception_NetSentimentScore,NA,NA,NA
Tunisia,TUN,2025,AIPerception_NetSentimentScore,NA,NA,NA
Tunisia,TUN,2019,TechnologyAdoption_Index,42.2,Estimate,GSMA Est
Tunisia,TUN,2020,TechnologyAdoption_Index,NA,NA,NA
Tunisia,TUN,2021,TechnologyAdoption_Index,53.3,Estimate,WB Estimate
Tunisia,TUN,2022,TechnologyAdoption_Index,NA,NA,NA
Tunisia,TUN,2023,TechnologyAdoption_Index,NA,NA,NA
Tunisia,TUN,2024,TechnologyAdoption_Index,NA,NA,NA
Tunisia,TUN,2025,TechnologyAdoption_Index,NA,NA,NA
Tunisia,TUN,2019,AfrobarometerTechTrust_Score,NA,NA,NA
Tunisia,TUN,2020,AfrobarometerTechTrust_Score,58.5,Estimate,GSMA Est
Tunisia,TUN,2021,AfrobarometerTechTrust_Score,51.3,Estimate,GSMA Est
Tunisia,TUN,2022,AfrobarometerTechTrust_Score,NA,NA,NA
Tunisia,TUN,2023,AfrobarometerTechTrust_Score,NA,NA,NA
Tunisia,TUN,2024,AfrobarometerTechTrust_Score,NA,NA,NA
Tunisia,TUN,2025,AfrobarometerTechTrust_Score,NA,NA,NA
Tunisia,TUN,2019,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Tunisia,TUN,2020,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
Tunisia,TUN,2021,ChatGPTUsage_EstimatedPenetration,NA,NA,NA
